code,com_name,price,turnover,market_cap,pe,dividend,yearhigh,yearlow,date_update,day_priceinc,day_perceninc,downside,upside
9911,NEWBORNTOWN,1.85,2150000.0,1850000000.0,20.65,0.0,3.87,1.85,20/04/2020,0.09,5.11,0.0,1.09
1111,CHONG HING BANK,10.2,2140000.0,9910000000.0,5.67,26.54,14.9,10.2,20/04/2020,-0.2,-1.92,0.0,0.46
784,LING YUI,1.45,2120000.0,1160000000.0,0.0,0.0,3.07,1.45,20/04/2020,0.22,17.89,0.0,1.12
1802,WENYE GROUP,0.88,2110000.0,522720000.0,8.96,0.0,1.25,0.88,20/04/2020,0.0,0.0,0.0,0.42
1843,SNACK EMPIRE,0.24,2100000.0,192000000.0,0.0,0.0,1.87,0.24,20/04/2020,-0.01,-4.0,0.0,6.79
2019,DEXIN CHINA,3.08,2089999.9999999998,8320000000.0,4.68,26.54,3.82,3.08,20/04/2020,0.0,0.0,0.0,0.24
2660,ZENGAME,0.82,2060000.0,834980000.0,4.44,26.54,1.75,0.82,20/04/2020,-0.01,-1.2,0.0,1.13
1588,CHANJET,9.37,2060000.0,515350000.0,19.77,26.54,11.8,9.37,20/04/2020,0.0,0.0,0.0,0.26
8341,AESO HOLDING,0.25,2060000.0,50000000.0,0.0,0.0,2.8,0.25,20/04/2020,0.011,4.6,0.0,10.2
506,CHINA FOODS,2.7,2049999.9999999998,7550000000.0,16.52,26.54,3.64,2.7,20/04/2020,0.02,0.75,0.0,0.35
2100,BAIOO,0.92,2040000.0,2540000000.0,14.91,26.54,1.502,0.92,20/04/2020,0.0,0.0,0.0,0.63
915,DAOHE GLOBAL,0.141,2040000.0,212850000.0,0.0,0.0,0.32,0.141,20/04/2020,0.003,2.17,0.0,1.27
8385,PROSPEROUSPRINT,0.25,2029999.9999999998,200000000.0,11.21,0.0,0.295,0.25,20/04/2020,0.0,0.0,0.0,0.18
7,HK FINANCE INV,0.8,2020000.0,3200000000.0,4.83,0.0,0.98,0.8,20/04/2020,0.0,0.0,0.0,0.22
2303,HENGXING GOLD,2.27,2020000.0,2089999999.9999998,8.97,26.54,8.39,2.27,20/04/2020,0.07,3.18,0.0,2.7
2033,TIME WATCH,1.0,2000000.0,2069999999.9999998,6.81,26.54,1.14,1.0,20/04/2020,0.03,3.09,0.0,0.14
1809,PRINX CHENGSHAN,7.23,1990000.0,4590000000.0,8.69,26.54,9.54,7.23,20/04/2020,-0.07,-0.96,0.0,0.32
62,TRANSPORT INT'L,17.36,1980000.0,7750000000.0,12.62,26.54,24.5,17.36,20/04/2020,0.04,0.23,0.0,0.41
8137,HONBRIDGE,0.36,1960000.0,3540000000.0,8.43,0.0,1.01,0.36,20/04/2020,-0.005,-1.37,0.0,1.81
6111,DAFA PPT,4.24,1950000.0,3510000000.0,6.23,26.54,7.2,4.24,20/04/2020,0.0,0.0,0.0,0.7
1680,MACAU LEGEND,0.93,1950000.0,5770000000.0,0.0,0.0,1.31,0.93,20/04/2020,-0.01,-1.06,0.0,0.41
1397,BAGUIO GREEN,0.355,1950000.0,147320000.0,0.0,0.0,0.69,0.355,20/04/2020,0.005,1.43,0.0,0.94
1045,APT SATELLITE,2.54,1940000.0,2360000000.0,6.52,26.54,3.94,2.54,20/04/2020,-0.01,-0.39,0.0,0.55
572,FUTURE WORLD FH,0.025,1940000.0,312000000.0,0.0,0.0,0.125,0.025,20/04/2020,0.001,4.17,0.0,4.0
908,ZHUHAI H INV,1.21,1930000.0,1720000000.0,19.55,0.0,1.36,1.21,20/04/2020,0.0,0.0,0.0,0.12
451,GCL NEWENERGY,0.108,1920000.0,2049999999.9999998,6.43,0.0,0.335,0.108,20/04/2020,0.002,1.89,0.0,2.1
626,PUBLIC FIN HOLD,2.28,1920000.0,2500000000.0,5.37,26.54,3.45,2.28,20/04/2020,0.02,0.88,0.0,0.51
680,NAN HAI CORP,0.064,307850.0,4390000000.0,0.0,0.0,0.161,0.064,20/04/2020,0.0,0.0,0.0,1.52
3393,WASION HOLDINGS,2.59,1900000.0,2570000000.0,8.36,26.54,4.15,2.59,20/04/2020,0.02,0.78,0.0,0.6
6839,YUNNAN WATER,1.5,1890000.0,545570000.0,4.1,26.54,2.51,1.5,20/04/2020,0.0,0.0,0.0,0.67
526,CHINA AUTO NR,0.39,1880000.0,3130000000.0,12.3,0.0,0.96,0.39,20/04/2020,0.0,0.0,0.0,1.46
1986,TSAKER CHEM,1.36,1850000.0,1410000000.0,2.49,26.54,4.103,1.36,20/04/2020,0.03,2.26,0.0,2.02
588,BEIJING N STAR,1.91,1850000.0,1350000000.0,3.29,0.0,3.3,1.91,20/04/2020,0.02,1.06,0.0,0.73
315,SMARTONE TELE,4.98,1830000.0,5580000000.0,8.84,26.54,8.46,4.98,20/04/2020,-0.08,-1.58,0.0,0.7
2798,PER ENERGY,1.7,1800000.0,2720000000.0,11.42,26.54,2.6,1.7,20/04/2020,0.0,0.0,0.0,0.53
6178,EB SECURITIES,5.05,1780000.0,3550000000.0,37.41,26.54,8.1,5.05,20/04/2020,0.03,0.6,0.0,0.6
1623,HILONG,0.375,1770000.0,636160000.0,3.3,26.54,1.05,0.375,20/04/2020,-0.01,-2.6,0.0,1.8
947,MOBI DEV,0.87,1760000.0,713040000.0,27.71,26.54,1.31,0.87,20/04/2020,0.02,2.35,0.0,0.51
342,NEWOCEAN ENERGY,1.16,1760000.0,1700000000.0,2.65,0.0,2.25,1.16,20/04/2020,-0.01,-0.85,0.0,0.94
182,CONCORD NE,0.31,1760000.0,2610000000.0,3.93,26.54,0.415,0.31,20/04/2020,0.0,0.0,0.0,0.34
1598,21CENTURY EDU,0.62,1750000.0,756730000.0,8.38,26.54,1.5,0.62,20/04/2020,-0.02,-3.13,0.0,1.42
2060,PUJIANG INTL,3.2,1750000.0,2590000000.0,21.05,0.0,4.48,3.2,20/04/2020,0.0,0.0,0.0,0.4
8491,COOL LINK,1.77,1750000.0,1060000000.0,0.0,0.0,2.42,1.77,20/04/2020,-0.02,-1.12,0.0,0.37
1715,MIJI INTL HLDGS,0.295,1740000.0,442500000.0,21.38,0.0,0.51,0.295,20/04/2020,-0.01,-3.28,0.0,0.73
1251,SPT ENERGY,0.34,1700000.0,630280000.0,2.9,0.0,0.91,0.34,20/04/2020,0.0,0.0,0.0,1.68
2680,INNOVAX HLDGS,0.57,1700000.0,228000000.0,16.1,0.0,5.98,0.57,20/04/2020,-0.03,-5.0,0.0,9.49
480,HKR INT'L,3.26,1700000.0,4840000000.0,2.19,26.54,4.64,3.26,20/04/2020,0.0,0.0,0.0,0.42
1321,CHINA NEWCITY,1.15,68800.0,2310000000.0,80.42,0.0,1.27,1.15,20/04/2020,0.01,0.88,0.0,0.1
6193,TAILAM TECHCON,1.27,1700000.0,508000000.0,14.89,0.0,1.97,1.27,20/04/2020,0.0,0.0,0.0,0.55
895,DONGJIANG ENV,5.8,1700000.0,1160000000.0,10.65,26.54,9.79,5.8,20/04/2020,0.04,0.69,0.0,0.69
150,HYPEBEAST,0.9,1690000.0,1820000000.0,29.13,26.54,1.85,0.9,20/04/2020,0.0,0.0,0.0,1.06
931,CHINA LNG,0.236,1690000.0,1330000000.0,0.0,0.0,1.14,0.236,20/04/2020,0.005,2.16,0.0,3.83
1563,IA FIN LEASING,1.24,1690000.0,1860000000.0,0.0,0.0,1.45,1.24,20/04/2020,0.0,0.0,0.0,0.17
38,FIRST TRACTOR,1.4,1690000.0,548710000.0,20.47,0.0,2.27,1.4,20/04/2020,-0.01,-0.71,0.0,0.62
733,HOPEFLUENT,0.0,1670000.0,937060000.0,1.92,26.54,2.44,0.0,18/04/2020,0.04,2.96,0.0,0.0
1839,CIMC VEHICLES,6.07,1670000.0,3420000000.0,7.35,26.54,6.6,6.07,20/04/2020,0.01,0.17,0.0,0.09
6858,HONMAGOLF,4.11,1660000.0,2480000000.0,8.29,26.54,7.626,4.11,20/04/2020,0.03,0.74,0.0,0.86
97,HENDERSON INV,0.45,1660000.0,1370000000.0,22.17,26.54,0.7,0.45,20/04/2020,0.0,0.0,0.0,0.56
2255,HAICHANG HLDG,0.58,1650000.0,2320000000.0,84.06,0.0,1.78,0.58,20/04/2020,0.01,1.75,0.0,2.07
289,WING ON CO,18.96,1640000.0,5540000000.0,7.27,26.54,28.5,18.96,20/04/2020,-0.24,-1.25,0.0,0.5
1105,SING TAO,1.21,1610000.0,1060000000.0,0.0,26.54,1.76,1.21,20/04/2020,0.0,0.0,0.0,0.45
655,HK CHINESE LTD,0.76,1600000.0,1510000000.0,140.74,26.54,1.3,0.76,20/04/2020,0.0,0.0,0.0,0.71
564,ZMJ,3.0,1600000.0,729700000.0,4.56,26.54,4.64,3.0,20/04/2020,0.0,0.0,0.0,0.55
999,I.T,1.38,1600000.0,1650000000.0,3.73,26.54,4.03,1.38,20/04/2020,-0.01,-0.72,0.0,1.92
1596,YICHEN IND,3.99,1580000.0,895590000.0,17.43,26.54,5.1,3.99,20/04/2020,0.01,0.25,0.0,0.28
1061,ESSEX BIO-TECH,5.15,1570000.0,2970000000.0,9.85,26.54,8.09,5.15,20/04/2020,0.08,1.58,0.0,0.57
6889,DYNAM JAPAN,7.78,1570000.0,5950000000.0,6.65,26.54,11.06,7.78,20/04/2020,-0.11,-1.39,0.0,0.42
2212,FB MINING,0.017,1560000.0,65790000.00000001,0.0,0.0,0.105,0.017,20/04/2020,0.0,0.0,0.0,5.18
769,CHINA RAREEARTH,0.295,1560000.0,690800000.0,17.77,0.0,0.87,0.295,20/04/2020,-0.005,-1.67,0.0,1.95
1763,CIRC,17.56,1550000.0,1400000000.0,15.63,26.54,24.6,17.56,20/04/2020,0.28,1.62,0.0,0.4
1243,WANG ON PPT,0.96,1550000.0,14590000000.0,29.18,26.54,1.237,0.96,20/04/2020,-0.01,-1.03,0.0,0.29
1616,STARRISE MEDIA,0.89,1530000.0,1260000000.0,37.39,0.0,1.35,0.89,20/04/2020,0.01,1.14,0.0,0.52
1899,XINGDA INT'L,1.84,1510000.0,2810000000.0,8.78,26.54,2.6,1.84,20/04/2020,-0.01,-0.54,0.0,0.41
6116,LA CHAPELLE,0.77,1510000.0,165380000.0,0.0,0.0,4.61,0.77,20/04/2020,-0.02,-2.53,0.0,4.99
2099,CHINAGOLDINTL,4.37,1500000.0,1730000000.0,0.0,0.0,11.0,4.37,20/04/2020,-0.02,-0.46,0.0,1.52
1108,LUOYANG GLASS,2.3,1490000.0,575000000.0,21.54,0.0,3.45,2.3,20/04/2020,0.01,0.44,0.0,0.5
8213,STARGLORY HLDGS,0.103,1470000.0,429110000.0,0.0,0.0,0.14,0.103,20/04/2020,0.006,6.19,0.0,0.36
467,UNITEDENERGY GP,1.49,1470000.0,39150000000.0,20.52,26.54,1.752,1.49,20/04/2020,0.01,0.68,0.0,0.18
1043,COSLIGHT TECH,0.69,1470000.0,258930000.0,0.0,0.0,2.65,0.69,20/04/2020,-0.02,-2.82,0.0,2.84
1523,PLOVER BAY TECH,0.99,1460000.0,1030000000.0,10.84,26.54,1.267,0.99,20/04/2020,0.02,2.06,0.0,0.28
3700,INKE,1.06,1450000.0,2120000000.0,35.81,0.0,2.11,1.06,20/04/2020,-0.02,-1.85,0.0,0.99
8357,REPUBLIC HC,0.35,1450000.0,182000000.0,53.85,0.0,0.85,0.35,20/04/2020,0.0,0.0,0.0,1.43
1361,361 DEGREES,1.18,1440000.0,2430000000.0,5.08,26.54,1.87,1.18,20/04/2020,-0.01,-0.84,0.0,0.58
2312,CH FIN LEASING,0.131,1440000.0,252520000.0,0.0,0.0,0.29,0.131,20/04/2020,0.0,0.0,0.0,1.21
2003,VCREDIT,6.14,1440000.0,3060000000.0,42.91,0.0,11.0,6.14,20/04/2020,-0.03,-0.49,0.0,0.79
691,SHANSHUI CEMENT,2.35,1440000.0,10230000000.0,3.13,0.0,3.94,2.35,20/04/2020,0.04,1.73,0.0,0.68
673,CHINA HEALTH,0.079,1430000.0,327050000.0,0.0,0.0,0.21,0.079,20/04/2020,-0.001,-1.25,0.0,1.66
3366,OCT (ASIA),1.92,1430000.0,1430000000.0,43.94,0.0,3.75,1.92,20/04/2020,0.0,0.0,0.0,0.95
2118,TIAN SHAN DEV,3.03,1420000.0,3040000000.0,0.0,0.0,3.2,3.03,20/04/2020,-0.03,-0.98,0.0,0.06
497,CSI PROPERTIES,0.249,1410000.0,2440000000.0,4.72,26.54,0.455,0.249,20/04/2020,0.0,0.0,0.0,0.83
3623,C SUCCESS FIN,0.74,1400000.0,388220000.0,0.0,0.0,1.05,0.74,20/04/2020,0.0,0.0,0.0,0.42
1902,YINCHENG INTL,2.52,1390000.0,3640000000.0,20.37,26.54,2.79,2.52,20/04/2020,0.02,0.8,0.0,0.11
102,SUMMIT ASCENT,0.51,1380000.0,919920000.0,10.02,0.0,1.85,0.51,20/04/2020,-0.02,-3.77,0.0,2.63
801,GOLDEN MEDITECH,0.55,1370000.0,1600000000.0,0.0,0.0,1.1,0.55,20/04/2020,0.0,0.0,0.0,1.0
2358,JIU RONG HOLD,0.129,1360000.0,705880000.0,24.81,0.0,0.177,0.129,20/04/2020,-0.001,-0.77,0.0,0.37
1950,SUNLIGHT TECH H,0.87,1350000.0,870000000.0,24.72,0.0,1.08,0.87,20/04/2020,-0.01,-1.14,0.0,0.24
612,CHINA DYF,3.52,1330000.0,4580000000.0,0.0,0.0,7.45,3.52,20/04/2020,0.03,0.86,0.0,1.12
331,FSE SERVICES,3.38,1330000.0,1520000000.0,6.15,26.54,3.95,3.38,20/04/2020,-0.03,-0.88,0.0,0.17
8153,CODE AGRI,0.044,1330000.0,215700000.0,0.0,0.0,0.188,0.044,20/04/2020,0.0,0.0,0.0,3.27
1911,CR HOLDINGS,12.18,1320000.0,6500000000.0,22.48,26.54,20.8,12.18,20/04/2020,-0.02,-0.16,0.0,0.71
2198,CHINA SANJIANG,1.6,1320000.0,1900000000.0,3.14,26.54,2.3,1.6,20/04/2020,0.0,0.0,0.0,0.44
620,DTXS SILK ROAD,5.24,1300000.0,3490000000.0,302.89,0.0,6.83,5.24,20/04/2020,0.01,0.19,0.0,0.3
362,XINYANG MAOJIAN,0.385,1290000.0,515289999.99999994,0.0,0.0,0.57,0.385,20/04/2020,-0.02,-4.94,0.0,0.48
471,CMMB VISION,0.34,1280000.0,77200000.0,0.0,0.0,1.8,0.34,20/04/2020,0.03,9.68,0.0,4.29
542,TFG INTL GP,0.255,1270000.0,1770000000.0,0.0,0.0,0.36,0.255,20/04/2020,-0.01,-3.77,0.0,0.41
887,EMPEROR WATCH&J,0.136,1270000.0,922000000.0,10.23,26.54,0.27,0.136,20/04/2020,0.006,4.62,0.0,0.99
1297,SINOSOFT TECH,1.05,1260000.0,1280000000.0,4.15,0.0,2.9,1.05,20/04/2020,-0.01,-0.94,0.0,1.76
2337,UNITED STRENGTH,5.4,1260000.0,1260000000.0,32.35,26.54,7.59,5.4,20/04/2020,-0.03,-0.55,0.0,0.41
3978,BESTSTUDY EDU,3.5,1260000.0,2970000000.0,18.45,26.54,5.05,3.5,20/04/2020,-0.01,-0.28,0.0,0.44
878,SOUNDWILL HOLD,7.06,1230000.0,2000000000.0,9.18,26.54,12.12,7.06,20/04/2020,-0.06,-0.84,0.0,0.72
2120,KN HOSPITAL,18.02,1230000.0,364720000.0,21.03,0.0,44.3,18.02,20/04/2020,-0.28,-1.53,0.0,1.46
1183,MECOM POWER,1.3,1220000.0,1550000000.0,28.51,26.54,1.6,1.3,20/04/2020,0.0,0.0,0.0,0.23
395,SMARTAC GP CH,0.181,1210000.0,1020000000.0,0.0,0.0,0.44,0.181,20/04/2020,0.0,0.0,0.0,1.43
573,TAO HEUNG HLDGS,1.01,1210000.0,1020000000.0,8.22,26.54,1.68,1.01,20/04/2020,0.0,0.0,0.0,0.66
1286,IMPRO PRECISION,2.46,1210000.0,4630000000.0,7.73,26.54,5.2,2.46,20/04/2020,-0.03,-1.2,0.0,1.11
3344,GTI HLDGS,0.031,1210000.0,195260000.0,0.0,0.0,0.168,0.031,20/04/2020,0.0,0.0,0.0,4.42
8026,CB GLOBAL,0.66,1200000.0,958610000.0,0.0,0.0,0.85,0.66,20/04/2020,0.01,1.54,0.0,0.29
1611,HUOBI TECH,3.28,1200000.0,1000000000.0,0.0,0.0,7.21,3.28,20/04/2020,-0.05,-1.5,0.0,1.2
8373,INDIGO STAR,0.355,1190000.0,142000000.0,169.05,0.0,0.465,0.355,20/04/2020,0.005,1.43,0.0,0.31
2362,JINCHUAN INTL,0.475,1190000.0,5980000000.0,86.36,26.54,0.87,0.475,20/04/2020,0.005,1.06,0.0,0.83
729,FDG EVEHICLES,0.137,1190000.0,343150000.0,0.0,0.0,1.154,0.137,20/04/2020,0.017,14.17,0.0,7.42
1692,TOWNRAY HLDGS,0.79,1180000.0,316000000.0,4.14,26.54,1.21,0.79,20/04/2020,0.07,9.72,0.0,0.53
29,DYNAMIC HOLD,11.32,1180000.0,2690000000.0,52.72,26.54,14.98,11.32,20/04/2020,0.0,0.0,0.0,0.32
1806,HUIFU PAYMENT,2.21,1150000.0,2850000000.0,9.96,0.0,4.99,2.21,20/04/2020,0.05,2.31,0.0,1.26
1798,DATANG RENEW,0.61,1150000.0,1520000000.0,4.95,26.54,0.94,0.61,20/04/2020,0.0,0.0,0.0,0.54
627,FULLSUN INT'L,0.09,1150000.0,1020000000.0,6.82,0.0,0.62,0.09,20/04/2020,0.001,1.12,0.0,5.89
752,PICO FAR EAST,1.29,1150000.0,1590000000.0,6.21,26.54,3.01,1.29,20/04/2020,0.01,0.78,0.0,1.33
2183,SANSHENG HLDG,7.25,1140000.0,3190000000.0,42.13,0.0,12.44,7.25,20/04/2020,0.09,1.26,0.0,0.72
8279,AGTECH HOLDINGS,0.275,1140000.0,3200000000.0,0.0,0.0,0.51,0.275,20/04/2020,0.0,0.0,0.0,0.85
8109,KIRIN GROUP,0.33,1130000.0,78150000.0,0.0,0.0,0.65,0.33,20/04/2020,0.0,0.0,0.0,0.97
3818,CHINA DONGXIANG,0.66,1130000.0,3880000000.0,4.88,26.54,1.21,0.66,20/04/2020,0.01,1.54,0.0,0.83
1729,TIME INTERCON,0.32,1130000.0,588800000.0,4.79,26.54,1.01,0.32,20/04/2020,0.01,3.23,0.0,2.16
539,VICTORY CITY,0.203,1100000.0,157710000.0,0.36,0.0,1.02,0.203,20/04/2020,0.0,0.0,0.0,4.02
900,AEON CREDIT,5.32,1100000.0,2220000000.0,6.02,26.54,8.12,5.32,20/04/2020,-0.03,-0.56,0.0,0.53
2030,CABBEEN,1.13,1100000.0,755510000.0,4.29,26.54,2.39,1.13,20/04/2020,0.02,1.8,0.0,1.12
2262,SLD GROUP,1.3,1100000.0,1480000000.0,38.35,26.54,1.71,1.3,20/04/2020,0.0,0.0,0.0,0.32
1837,NATURAL FOOD IH,0.73,1090000.0,1590000000.0,11.64,26.54,2.45,0.73,20/04/2020,0.0,0.0,0.0,2.36
3688,TOP SPRING,1.1,1090000.0,1550000000.0,0.0,26.54,2.34,1.1,20/04/2020,-0.05,-4.35,0.0,1.13
43,C.P. POKPHAND,0.62,1090000.0,14920000000.0,5.8,26.54,0.73,0.62,20/04/2020,0.01,1.64,0.0,0.18
1681,CONSUN PHARMA,3.87,1080000.0,3340000000.0,37.65,26.54,5.77,3.87,20/04/2020,0.02,0.52,0.0,0.49
1713,SICHUAN EN INV,1.94,1080000.0,521470000.0,10.81,26.54,6.0,1.94,20/04/2020,0.05,2.65,0.0,2.09
1216,ZYBANK,1.18,1080000.0,4470000000.0,8.28,26.54,2.29,1.18,20/04/2020,0.0,0.0,0.0,0.94
1141,CMBC CAPITAL,0.138,1060000.0,6570000000.0,18.4,26.54,0.295,0.138,20/04/2020,0.0,0.0,0.0,1.14
6828,BG BLUE SKY,0.153,1050000.0,1980000000.0,0.0,0.0,0.29,0.153,20/04/2020,-0.001,-0.65,0.0,0.9
34,KOWLOON DEV,8.77,1040000.0,10310000000.0,4.21,26.54,10.96,8.77,20/04/2020,0.0,0.0,0.0,0.25
6860,FINGERTANGO,0.435,1040000.0,840150000.0,19.51,0.0,1.68,0.435,20/04/2020,0.0,0.0,0.0,2.86
194,LIU CHONG HING,7.87,1040000.0,2970000000.0,6.93,26.54,13.96,7.87,20/04/2020,-0.01,-0.13,0.0,0.77
1349,FUDANZHANGJIANG,5.0,1040000.0,1700000000.0,18.24,26.54,7.49,5.0,20/04/2020,-0.04,-0.79,0.0,0.5
3939,WANGUO MINING,1.64,1030000.0,1180000000.0,19.48,0.0,2.09,1.64,20/04/2020,-0.01,-0.61,0.0,0.27
2322,HK CHAOSHANG GP,0.93,1030000.0,3830000000.0,0.0,0.0,0.95,0.93,20/04/2020,0.03,3.33,0.0,0.02
2699,XINMING CHINA,1.07,1020000.0,2009999999.9999998,0.0,0.0,1.43,1.07,20/04/2020,-0.01,-0.93,0.0,0.34
547,DIGITAL DOMAIN,0.048,1020000.0,1630000000.0,0.0,0.0,0.17,0.048,20/04/2020,-0.001,-2.04,0.0,2.54
8536,TL NATURAL GAS,0.141,1020000.0,79240000.0,0.0,0.0,0.69,0.141,20/04/2020,-0.001,-0.7,0.0,3.89
1205,CITIC RESOURCES,0.27,1010000.0,2120000000.0,3.53,0.0,0.78,0.27,20/04/2020,-0.005,-1.82,0.0,1.89
133,CHINA MERCHANTS,9.0,1000000.0,1370000000.0,1.73,26.54,11.476,9.0,20/04/2020,0.0,0.0,0.0,0.28
1104,APAC RESOURCES,0.85,1000000.0,1030000000.0,1.25,26.54,1.18,0.85,20/04/2020,0.02,2.41,0.0,0.39
28,TIAN AN,3.09,1000000.0,4630000000.0,3.46,26.54,4.45,3.09,20/04/2020,0.0,0.0,0.0,0.44
2339,BWI INT'L,0.405,1000000.0,232600000.0,47.65,0.0,0.854,0.405,20/04/2020,0.01,2.53,0.0,1.11
8032,VIVA CHINA,0.455,996520.0,4030000000.0000005,6.14,0.0,0.596,0.455,20/04/2020,0.01,2.25,0.0,0.31
538,AJISEN (CHINA),1.73,973880.0,1880000000.0,11.05,26.54,4.229,1.73,20/04/2020,-0.02,-1.14,0.0,1.44
3600,MODERN DENTAL,1.21,969980.0,1160000000.0,7.34,26.54,1.84,1.21,20/04/2020,0.0,0.0,0.0,0.52
8128,CH GEOTHERMAL,0.057,969690.0,258029999.99999997,0.0,0.0,0.091,0.057,20/04/2020,0.0,0.0,0.0,0.6
2280,HC GROUP,1.32,958190.0,1470000000.0,0.0,0.0,4.4,1.32,20/04/2020,-0.02,-1.49,0.0,2.33
2180,MANPOWER GRC,8.96,950690.0,1850000000.0,13.22,26.54,13.32,8.96,20/04/2020,0.16,1.82,0.0,0.49
678,GENTING HK,0.38,948450.0,3220000000.0,0.0,0.0,1.1,0.38,20/04/2020,-0.01,-2.56,0.0,1.89
2355,BAOYE GROUP,4.61,947320.0,976960000.0,2.77,0.0,5.62,4.61,20/04/2020,0.0,0.0,0.0,0.22
8441,IWS GROUP,0.6,939500.0,480000000.0,0.0,0.0,0.9,0.6,20/04/2020,0.0,0.0,0.0,0.5
1961,JIU ZUN DIGITAL,1.04,935920.0,567840000.0,10.03,26.54,1.53,1.04,20/04/2020,-0.02,-1.89,0.0,0.47
3315,GOLDPAC GROUP,1.56,925620.0,1300000000.0,6.66,26.54,2.234,1.56,20/04/2020,0.0,0.0,0.0,0.43
825,NWDS CHINA,1.46,920120.0,2460000000.0,75.26,0.0,1.79,1.46,20/04/2020,0.01,0.69,0.0,0.23
1922,YINCHENG LS,1.98,919270.0,528960000.00000006,11.51,26.54,2.74,1.98,20/04/2020,-0.02,-1.0,0.0,0.38
171,SILVER GRANT,1.13,916680.0,2600000000.0,46.69,0.0,1.7,1.13,20/04/2020,0.03,2.73,0.0,0.5
1582,CR CONSTRUCTION,0.57,912650.0,285000000.0,3.8,26.54,2.78,0.57,20/04/2020,0.0,0.0,0.0,3.88
1977,ANALOGUE HLDGS,1.09,905740.0,1520000000.0,5.46,26.54,1.71,1.09,20/04/2020,0.0,0.0,0.0,0.57
677,GOLDEN RES DEV,0.6,894300.0,1010000000.0,230.77,26.54,0.73,0.6,20/04/2020,0.0,0.0,0.0,0.22
1343,WEI YUAN HLDG,1.42,887700.0,1510000000.0,0.0,0.0,1.82,1.42,20/04/2020,0.0,0.0,0.0,0.28
8470,LUMINA GROUP,0.0,885880.0,210000000.0,8.71,0.0,0.44,0.0,18/04/2020,0.0,0.0,0.0,0.0
807,SIICENVIRONMENT,1.27,882410.0,3300000000.0,4.96,26.54,2.05,1.27,20/04/2020,0.0,0.0,0.0,0.61
2993,MOODY TECH RTS,0.0,879140.0,0.0,0.0,0.0,0.112,0.0,18/04/2020,0.019,24.05,0.0,0.0
3848,WEALTHY WAY,6.58,876010.0,1020000000.0,25.2,26.54,7.48,6.58,20/04/2020,-0.04,-0.6,0.0,0.14
1385,SHANGHAI FUDAN,5.47,873320.0,1550000000.0,0.0,0.0,14.3,5.47,20/04/2020,0.01,0.18,0.0,1.61
1439,MOBILE INTERNET,0.053,872570.0,73000000.0,0.0,0.0,0.32,0.053,20/04/2020,-0.006,-10.17,0.0,5.04
1345,PIONEER PHARM,0.93,870090.0,1170000000.0,9.89,26.54,2.337,0.93,20/04/2020,0.18,24.0,0.0,1.51
950,LEE'S PHARM,3.59,859910.0,2109999999.9999998,16.92,26.54,11.0,3.59,20/04/2020,0.14,4.06,0.0,2.06
737,BAY AREA DEV,2.87,859630.0,8840000000.0,12.89,26.54,4.38,2.87,20/04/2020,0.01,0.35,0.0,0.53
2383,TOM GROUP,1.12,845020.0,4430000000.0,0.0,0.0,1.98,1.12,20/04/2020,0.0,0.0,0.0,0.77
2696,HENLIUS-B,40.0,841110.0,6530000000.0,0.0,0.0,50.9,40.0,20/04/2020,0.95,2.43,0.0,0.27
1164,CGN MINING,0.26,839930.0,1710000000.0,10.74,26.54,0.455,0.26,20/04/2020,0.0,0.0,0.0,0.75
8485,SMART GLOBE,0.219,834120.0,219000000.0,9.48,26.54,0.245,0.219,20/04/2020,0.0,0.0,0.0,0.12
635,PLAYMATES,1.0,829560.0,2109999999.9999998,4.95,26.54,1.299,1.0,20/04/2020,0.0,0.0,0.0,0.3
8429,ICICLE GROUP,0.56,827600.0,268800000.0,0.0,0.0,0.82,0.56,20/04/2020,-0.01,-1.75,0.0,0.46
1270,LANGHAM-SS,1.33,826490.0,2850000000.0,0.0,26.54,3.25,1.33,20/04/2020,-0.01,-0.75,0.0,1.44
1358,PW MEDTECH,1.01,825410.0,1580000000.0,17.66,0.0,1.6,1.01,20/04/2020,0.0,0.0,0.0,0.58
3369,QHD PORT,1.27,822930.0,1050000000.0,6.95,26.54,1.82,1.27,20/04/2020,0.01,0.79,0.0,0.43
78,REGAL INT'L,3.34,812540.0,3000000000.0,8.79,26.54,5.06,3.34,20/04/2020,0.0,0.0,0.0,0.51
1456,GUOLIAN SEC,2.51,802610.0,1110000000.0,8.27,0.0,3.31,2.51,20/04/2020,0.0,0.0,0.0,0.32
1168,SINOLINK HOLD,0.32,798800.0,1130000000.0,0.0,0.0,0.92,0.32,20/04/2020,0.0,0.0,0.0,1.88
1262,LABIXIAOXIN,0.34,796330.0,451850000.0,0.0,0.0,0.61,0.34,20/04/2020,-0.01,-2.86,0.0,0.79
531,SAMSON HOLDING,0.23,794330.0,714710000.0,0.0,0.0,0.6,0.23,20/04/2020,-0.003,-1.29,0.0,1.61
8130,DADI INTL GROUP,0.121,794070.0,431350000.0,0.0,0.0,0.22,0.121,20/04/2020,0.002,1.68,0.0,0.82
120,COSMOPOL INT'L,1.03,792940.0,4540000000.0,0.0,0.0,1.86,1.03,20/04/2020,0.0,0.0,0.0,0.81
1533,ZHUANGYUAN PA,5.33,792760.0,187240000.0,17.92,0.0,6.89,5.33,20/04/2020,0.03,0.57,0.0,0.29
